,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
50,1639136556979628356,1.0928277754922004,1.2774959840091515,-2.4904920687739978,-0.3225602330860107,-2.2221289527219916,-1.5114215646654483,1.8520705402062367,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.009911896098097332, -0.0010471672404464979, 0.5497633374937362]","[0.018879802091750747, -0.001994604266596054, 0.7395492142737813]","[0.06405182640741904, 0.01242933680013356, 0.9441254546912065]","[0.054232930188415594, -0.005129166995757302, 1.1425688426422542]","[0.06710519291259712, 0.09522496088323341, 1.1455427071325812]"
51,1639136557079528528,-0.11790675392000027,0.0896883245688791,-0.38894753462494025,1.9056160083456308,-1.2293962502824292,1.0142582026848492,-2.6495385451327333,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0924699325306714, 0.17850251983466878, 0.40071377101158145]","[0.17613320481950573, 0.34000479968552144, 0.4556452781172603]","[0.2926161878436071, 0.4771506517297234, 0.5639168345523498]","[0.41390483883687396, 0.628615822290979, 0.6100888525619971]","[0.46452946651744753, 0.5551894571637797, 0.6579553959551699]"
52,1639136557179548594,-0.050265379184737835,-0.15206595022214842,-1.6598883916834206,-1.878453623116933,1.7228006198583483,0.8880231488536414,-2.3712207573915847,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[0.018678715351623746, -0.0022126094449265847, 0.5491559464903097]","[0.035578505431812575, -0.004214494179893289, 0.7383922790291577]","[-0.1432294387962202, 0.09270519512644879, 0.6861018123482525]","[-0.30328506636129815, 0.15407693436284084, 0.584120462544235]","[-0.37745480422762206, 0.1469120085105605, 0.6526259646763419]"
53,1639136557279493635,2.048215148850255,-0.6016643227706344,-2.348563107350188,1.6752716555495977,2.6811916663365776,0.27668185716684857,-0.9601095165971616,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.031770740021402205, 0.001598314624948245, 0.5475766496233431]","[-0.06051569527877579, 0.003044408810352464, 0.7353840945206594]","[-0.07849018461271558, -0.19564924621147675, 0.6698268738104248]","[-0.07459985896200802, -0.3591318959432247, 0.5556218887921779]","[-0.04009445595995491, -0.4351522106484781, 0.612856309517648]"
54,1639136557379498732,-2.3916803643199165,-0.9471474806974879,2.410748923239216,-1.4456994249193913,-1.7223994661955564,-0.06675234094167083,2.643676115997541,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[0.05461623911909079, -0.10557239510311706, 0.5131228922375018]","[0.10403093165456989, -0.20109027638728838, 0.6697578899762162]","[-0.08934499396859563, -0.15114793253528266, 0.7346540661343846]","[-0.24064106305764152, -0.07301980229629748, 0.8385289174871682]","[-0.33585121039788635, -0.06960724167392202, 0.8043401434019884]"
55,1639136557479619067,1.3686892094895886,1.9633987793877783,-0.5812107845059593,0.1685801528723947,1.9939244455081693,0.3589941997163746,-2.4468965433656105,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.12473981460682686, 0.11618673494744228, 0.46264021067377237]","[0.23759964687076374, 0.22130806656586022, 0.5736004012834076]","[0.4142570060907912, 0.19578829638465808, 0.4629617156291359]","[0.6016276756536747, 0.21450620747410093, 0.3971866292209493]","[0.6404881148640753, 0.1667392497727362, 0.3168518670296614]"
56,1639136557579632712,-0.09217127679307248,1.3680544418521907,1.4047894684052022,-0.7378858492542146,-1.129988444851479,1.3511286125555682,-0.4747853390617931,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.03894690643914121, 0.1900732909636012, 0.25965522704564425]","[0.07418458369268788, 0.3620443637403648, 0.18696233722976227]","[0.09588983287118927, 0.5643439913347537, 0.13496481004557057]","[0.12163610497638577, 0.7317290788030704, 0.029589993481511687]","[0.09520592781335996, 0.8225499148110305, 0.06562485829250095]"
57,1639136557679525355,-0.7832079707940092,0.877999384500161,-2.0069781981371992,-1.5994115794396595,-1.1106368494036285,-1.875205213061769,-0.4640217435364109,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.20482567159018472, -0.01893268855874928, 0.38228472019024334]","[0.39014413636235007, -0.036062263920501575, 0.42054232417185355]","[0.5591977842542263, 0.08823565652137273, 0.428962009930538]","[0.7478666232748388, 0.1528658325533053, 0.42557091442972217]","[0.7203710639438158, 0.22454979754178495, 0.3596096122851724]"
58,1639136557779608699,-1.4783364527445084,-1.546492945112854,0.4454717322228441,0.8182999896185739,-2.4300767026485524,0.4184483404841917,0.08795593145509484,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.11450934884024688, -0.11400884917379703, 0.47412528224853445]","[0.21811304541066825, -0.21715971271135273, 0.5954767280924164]","[0.040457790959620266, -0.30876193757719017, 0.659878924992537]","[-0.09495004095637175, -0.402776823235905, 0.7721750083186674]","[-0.07408479435324983, -0.4491260274777506, 0.6846428270917689]"
59,1639136557879484573,-1.3560145844569809,0.3929408567561219,2.12014267060476,-1.6541963687268333,2.3544666358842985,0.640741477777953,2.601639484823505,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.01938319475432701, 0.20904126155333697, 0.34510320774662323]","[-0.03692037095969636, 0.39817383153025065, 0.34972039570789293]","[-0.11624941519257886, 0.5382946207062268, 0.21491287669727174]","[-0.15576592425037647, 0.6400924090879258, 0.04799928889663804]","[-0.24093735675208472, 0.6940195278936503, 0.03887882054680783]"
60,1639136557979536966,-1.1780436191409556,-1.4288699743436046,-1.2627743659986854,1.3630185336359582,0.9334377473302921,1.122945472286604,2.8211355328504357,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.017138211140770007, -0.0785628308221, 0.5339952662621242]","[0.032644211697621425, -0.1496434872800277, 0.7095147928802216]","[0.18408147299494132, -0.006439502598633448, 0.7351930845316976]","[0.2859304670864732, 0.16503014119964157, 0.7321216584401459]","[0.3495256042461141, 0.1791073588477484, 0.8096005618457456]"
61,1639136558079526665,-1.093219961616586,0.6805537645750008,-2.6081800184992834,0.10038456388618933,-1.90255117541894,-0.8795196434835231,-1.3862617775246433,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.07956579321251543, 0.19205968536969809, 0.36970457550876334]","[-0.151553891832501, 0.3658279721331092, 0.3965801438262547]","[0.009563053141085964, 0.4885320059202014, 0.3410369162034901]","[0.11657513030953245, 0.6394435236349519, 0.266480768495035]","[0.17785741537118213, 0.6548033580535834, 0.3455633014859233]"
62,1639136558179612915,-1.982153888284288,0.6304252247272499,2.7567755098347773,1.7054314097022265,0.3952664191022071,1.6083645570040352,-0.99381019677595,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[0.06073384627088824, -0.11735233533174569, 0.5032171232111682]","[0.11568351670729406, -0.22352825777435326, 0.6508897584974386]","[0.19208901213258422, -0.3478800139676339, 0.801882609323108]","[0.291377304659588, -0.49253230742724874, 0.8967616848031399]","[0.23083841208740333, -0.5288718617436505, 0.9692873304618915]"
63,1639136558279587039,0.683085349700796,2.0188268797228983,-2.6530509308228067,-1.807361061551821,0.6513281076313655,1.1266279222585052,0.5823602714128149,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.04949894433191398, -0.113465625215766, 0.5096331524331885]","[-0.09428370348851987, -0.216125000411384, 0.6631107665393836]","[-0.2215402938037493, -0.31246583209407713, 0.5266402408863005]","[-0.30335617084068733, -0.45015908187279, 0.4077654276159798]","[-0.3814332011399546, -0.4233950880682733, 0.46635856693517896]"
64,1639136558379574266,-1.1152680376801467,0.7204416960990963,2.300239190537279,0.22542161252211604,1.1833131125665175,0.346101726417273,-1.4145539394486786,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.14680594817477755, 0.11946732134301499, 0.24902982515335415]","[0.2796303774751663, 0.2275568025588346, 0.16672347648254396]","[0.3662720605935426, 0.17453042327917084, 0.3505207067307282]","[0.3952469435807641, 0.14651700294093378, 0.5458670515566043]","[0.4291298911168752, 0.05120835376132832, 0.5421660708995317]"
65,1639136558479545630,-2.383518485161201,1.7990470723146004,2.8499119387745635,0.3132891655970509,1.2869200167129695,-1.6824351627273317,0.0061045916785866785,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.060949064388175274, -0.12441335261540831, 0.49781802571696343]","[0.11609345597832516, -0.23697781450515681, 0.6406057632703805]","[0.15441664579263725, -0.394751005902091, 0.77379342485689]","[0.23672164039540655, -0.5071511070192262, 0.9165400364884658]","[0.18671746556816352, -0.5829072822210615, 0.9613292586142782]"
66,1639136558579495213,2.694720263310248,-0.356642116766466,2.257237529721914,0.4200723752398723,2.5601016627049646,1.42919140677627,-1.182821488985926,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.14853876852963419, -0.1406354078078636, 0.2924824630855546]","[-0.2829309876748475, -0.267876967253743, 0.2494904058772085]","[-0.4268500989326886, -0.3785092731536085, 0.14390734707499458]","[-0.5555311085293272, -0.5215302882754551, 0.09127012637797866]","[-0.492293719509252, -0.5118100982555233, 0.01283518176844814]"
67,1639136558679571905,2.5112852163723223,-1.2292022399495426,-1.1420881283016495,0.3588104156361567,0.1396358337835535,-0.3035762369420334,-1.756584197053528,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.06611769652463005, -0.031683828878107584, 0.5367856325901353]","[0.12593846957028873, -0.060350150244837454, 0.7148297763621762]","[0.16906621811357997, -0.007557783118733716, 0.9134574765422098]","[0.26554467818155003, 0.022210084547986467, 1.0854757046387977]","[0.23036696488319172, 0.11696349763764621, 1.080015924885109]"
68,1639136558779457002,0.21447783337201495,0.4655461162567822,1.507873636699142,1.359027453779687,1.2749595524105115,-1.4168856032928243,-0.5048434445027916,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.1598458021268282, -0.11662121275013643, 0.4103477951262038]","[0.30446819452673274, -0.222135643334337, 0.4739958002404251]","[0.42289939906983265, -0.3915648043185356, 0.5109797048295975]","[0.5651820677040441, -0.5306523049688444, 0.4970226503703806]","[0.5593799339680574, -0.6203565207842809, 0.5435519842259959]"
69,1639136558879563430,2.175172691328546,1.1881991410973516,-0.8880833988976296,0.8264654391597319,1.7489606677422045,0.40464116951267615,1.9446454097846961,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.09211130637033604, 0.02006444079084309, 0.5276510736833148]","[0.17545010737190495, 0.03821798245966529, 0.6974306165396295]","[0.2271500134328882, -0.16022763806190543, 0.7426683818369364]","[0.3125599041340745, -0.32003129212790143, 0.826049631033425]","[0.3354906821217815, -0.3487008837656161, 0.7317218835981917]"
70,1639136558979527651,-2.5917008796620573,0.33140396218803136,0.32129314849428997,-0.18113673900457367,-2.1007037805794395,-1.2616187603004412,2.2229498217123798,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.11070435000860891, 0.16030614284333095, 0.41839953734471247]","[-0.2108654285886003, 0.3053450339867805, 0.4893324520851302]","[-0.3638050607358101, 0.31591184036329667, 0.632851828901215]","[-0.512276669343854, 0.3834096805270755, 0.7476765344769959]","[-0.5776050769940448, 0.3198443845393568, 0.791689513243312]"
71,1639136559079625884,-0.8480076993615202,-0.11262183242326418,0.747655280362959,1.7980766768414853,2.7316272605864405,2.0085328127477067,1.7603440001048294,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.05825506868469894, -0.03570781223754581, 0.538573158099853]","[-0.11096203558944827, -0.0680148804532808, 0.7182345868568499]","[-0.19095896132060447, -0.13106202101288092, 0.9018797608768113]","[-0.21202420906025443, -0.17171439881591766, 1.0960140688098148]","[-0.24382817011637015, -0.2660934378453128, 1.0779421277677192]"
72,1639136559179546851,-0.2121915018004996,-1.1251549966761178,-1.7837054879336152,1.5030741707288002,0.6034760901848101,-0.8737764408485291,-0.08207246388699563,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.015611305641598797, 0.017699616420398766, 0.5486696209675365]","[-0.029735820268988463, 0.03371355508705995, 0.7374659447000739]","[-0.22915947241647158, 0.04951011389231766, 0.6735857780278457]","[-0.4110141616524536, 0.12152625113710006, 0.634508444710114]","[-0.3540604893816933, 0.08322754222946731, 0.5601110112134992]"
73,1639136559279522042,2.0293214443869885,1.0878783255280555,-0.5189716582722603,-1.0463487562146894,-1.1457253603395583,0.7683461037554458,-0.8818812521857002,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1852402882977927, 0.03990716366849109, 0.430517699259796]","[-0.35283864437653556, 0.07601364508374608, 0.5124146652567897]","[-0.30359012754211123, 0.2748899877388572, 0.5584883445296265]","[-0.3083956832151583, 0.4739325981843119, 0.5704648157015626]","[-0.21376068768452922, 0.5080208304272181, 0.5591643713089077]"
74,1639136559379599320,-1.612963085015271,0.5245653530629846,1.8189595085682064,-0.1911677564369565,1.1407941203889815,1.7620713707197333,-0.23622302232674294,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.08232188251212696, 0.16677407432003438, 0.4375167462252264]","[-0.15680358573822714, 0.3176649034663367, 0.5257461832861108]","[-0.14962196795055827, 0.5068062488833743, 0.4347847858705879]","[-0.14721894089728266, 0.7043079703684321, 0.4070037586861973]","[-0.08500299542549905, 0.7303086708781398, 0.33151448989879573]"
75,1639136559479521113,-2.4950845966985407,1.700282080730902,0.07377047115275248,-1.0639556439101896,0.4317932459178877,-0.6579404616259183,0.8650094234013914,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.00443360578575186, -0.10508224861327084, 0.5217637592209055]","[-0.008444963400504074, -0.20015666402535098, 0.6862166842302765]","[0.026204200350781803, -0.2964797554491858, 0.8695777965466346]","[0.11603797092032961, -0.3905649355023667, 1.0207808473082456]","[0.07177701249384298, -0.30648862746610184, 1.0556754312169254]"
76,1639136559579509398,-1.7736478654837184,0.09429545439375486,1.3364749090604922,-1.8192920065284703,0.4930040566585552,-1.4108440292338038,1.6176295164659051,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1662171193861443, -0.12544555435314675, 0.31288391407293514]","[-0.3166040369254246, -0.2389439130543523, 0.28835031251983756]","[-0.370265700059385, -0.29639607057036277, 0.09362056259329746]","[-0.4321234719857857, -0.2906787695975174, -0.09591945566640228]","[-0.4818330490248902, -0.37319460083825634, -0.12699332805532768]"
77,1639136559679503932,2.827883288322373,-1.8605016907623535,-2.29118072145362,-0.989906359932096,-1.3662334270328411,1.264012147277218,-0.18259849045191912,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.003983474381397461, -0.019367294935006232, 0.5490670701443755]","[-0.007587570249377512, -0.03689008559071381, 0.7382229907511877]","[0.1778405965911855, -0.11809992335795667, 0.6823538830800745]","[0.3171424459208088, -0.2342395499035605, 0.5993414025774745]","[0.35541439750157267, -0.24430558305044325, 0.6925048218947447]"
78,1639136559779499117,-2.5708305310164064,-0.3194082839289334,2.743320378770504,1.450970736761175,-1.303652571424044,0.2841239860183329,0.8572560416301438,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.19142703546031556, -0.06210321283092934, 0.28000932530008205]","[0.36462292468603885, -0.11829183396456332, 0.2257320481906702]","[0.4789182878343273, -0.016663724302701105, 0.08182827030642784]","[0.6208736304706932, 0.028458983629926438, -0.05082583602209373]","[0.5533100375321269, 0.05522246402707072, -0.12128410045050128]"
79,1639136559879607287,0.4674751361708118,-1.7810642256476727,-0.2270963995010313,-1.2141770802164882,-2.8410827843526825,1.7948725679280115,0.5735533296324458,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.05548866843849529, 0.03562618389469788, 0.5393784910566432]","[0.10569270178808134, 0.06785939789385957, 0.7197685543936181]","[-0.08489520739320638, 0.04158450719937042, 0.8039462176594623]","[-0.2762964506197304, -0.008689969905933848, 0.8288967896595041]","[-0.32152656933581425, -0.012144987695016207, 0.9193831931298934]"
80,1639136559979580004,-0.6506922725981847,-1.1788266833053238,-0.5962781161324844,0.2664807497897872,-0.3892570807259403,-1.4059096757746483,1.7800809393961001,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1833398778151092, -0.09254879808240685, 0.29616839979828813]","[-0.34921881488634887, -0.1762834249180434, 0.25651123771106343]","[-0.4289837560989101, -0.2661798326862953, 0.4287209645667809]","[-0.5432384718955346, -0.3038970874590008, 0.5878050888867248]","[-0.5426770405017526, -0.3830948326740617, 0.5247742079818829]"
81,1639136560079481194,2.649807357192324,-1.8992056268347288,0.19713090661190732,-0.4685577935549856,2.3289934043703657,-0.014442432211049015,-0.7659691016447154,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.15441724153956454, 0.11755743196578844, 0.4202219776926549]","[-0.2941280791224046, 0.2239189180308044, 0.4928037670336646]","[-0.43819179731246605, 0.3726247505858219, 0.5279067649878803]","[-0.5998372803822059, 0.48828145966524683, 0.5112108538696525]","[-0.5366448905081552, 0.5672273230547807, 0.515656358980101]"
82,1639136560179689152,-1.5537258366125055,0.8898463538725219,2.9088686015599605,1.2536793343202979,-0.36640542331694137,1.8723647703606368,-2.5473620405948467,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.17522008526670765, -0.09386251788853972, 0.27226707259573624]","[0.33375254336472926, -0.17878574835994943, 0.21098490018239188]","[0.5077577392975523, -0.29306887319055985, 0.2385812616695685]","[0.6342596005870481, -0.4350678983676426, 0.2987314565075856]","[0.7325715289137161, -0.4399037877762516, 0.2751333861983464]"
83,1639136560279471875,0.5751320148828043,1.184360651559205,-1.3321683805371969,-0.028246865826519137,-2.178314158241744,1.6339871658901957,2.194588861761647,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0027851671041371484, -0.1631409839821142, 0.4722015967738272]","[0.005305080199287104, -0.3107447313945121, 0.5918125652834497]","[-0.0377505906837714, -0.4846080371577488, 0.4821870202955729]","[-0.02319708675239368, -0.637326709125462, 0.3547127375725959]","[-0.038878822477128094, -0.664977370143913, 0.45081171836793155]"
